ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,4750.0,"MULTAS PROVENIENTES DA EXECUÇÃO TOTAL OU PARCIAL DOS CONTRATOS FIRMADOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,416.67,"MULTAS PROVENIENTES DOS EMPRÉSTIMOS COM RECURSOS DO FUNMINERAL",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,2.4411875E8,"OPERAÇÕES DE CRÉDITO",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2.4411875E8,"OPERAÇÕES DE CRÉDITO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.1744141667E8,"OPERAÇÕES DE CRÉDITO EXTERNAS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.1744141667E8,"OPERAÇÕES DE CRÉDITO EXTERNAS",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.2667733333E8,"OPERAÇÕES DE CRÉDITO INTERNAS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.2114533333E8,"OPERAÇÕES DE CRÉDITO INTERNAS - CONTRATUAIS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.2114533333E8,"OPERAÇÕES DE CRÉDITO INTERNAS - CONTRATUAIS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,834166.67,"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,4128833.29,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,3277916.64,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,833.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",7004223000176
201507,2015,Jul,"FUNDO DE MODERNIZACAO DO TCE-GO",Direta,Legislativo,833.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",7173721000142
201507,2015,Jul,"FUNDO ESPECIAL ENFRENTAMENTO AS DROGAS",Direta,Executivo,3333.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"GAB. SEC. SEGURANÇA PÚBLICA E JUSTIÇA",Direta,Executivo,595083.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",1409606000148
201507,2015,Jul,"SUPERINT. EXEC. ASSUNTOS METROPOLITANOS",Direta,Executivo,3333.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"SUPERINT. EXECUTIVA DE INFRAESTRURA",Direta,Executivo,15833.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"SUPERINT.EXEC. DE MEIO AMB.E REC.HID.",Direta,Executivo,54166.67,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"SUPERINT.EXEC.DES.ASSIST.SOCIAL E TRAB.",Direta,Executivo,811250.0,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"SUPERINT.EXECUT.ADMINISTRAÇÃO PENINT.",Direta,Executivo,186750.0,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"SUPERINTENDÊNCIA EXECUTIVA DE EDUCAÇÃO  ",Direta,Executivo,700833.33,"OUTRAS  TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,5833.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,5833.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5833.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201507,2015,Jul,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,5833.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",17850814000118
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,166750.0,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,166666.67,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",
201507,2015,Jul,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,166.67000000000002,"OUTRAS CONTRIBUIÇÕES PREVIDENCIÁRIAS",11991625000189
201507,2015,Jul,"FUNDO DE ASSISTÊNCIA SOCIAL - FEAS",Direta,Executivo,12083.33,"OUTRAS CONTRIBUIÇÕES SOCIAIS",
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,8333.33,"OUTRAS INDENIZAÇÕES",13199944000181
201507,2015,Jul,DETRAN,Indireta,Executivo,8333.33,"OUTRAS INDENIZAÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,869250.01,"OUTRAS INDENIZAÇÕES",
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,"OUTRAS INDENIZAÇÕES",18867918000106
201507,2015,Jul,"JUNTA COMERCIAL DO ESTADO - JUCEG",Indireta,Executivo,2166.67,"OUTRAS INDENIZAÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"OUTRAS MULTAS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,610250.0,"OUTRAS MULTAS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,173583.33000000002,"OUTRAS MULTAS",
201507,2015,Jul,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,83.33,"OUTRAS MULTAS",11991625000189
201507,2015,Jul,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,133333.33000000002,"OUTRAS MULTAS",1246693000160
201507,2015,Jul,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,2083.33,"OUTRAS MULTAS",
201507,2015,Jul,FOMENTAR,Direta,Executivo,2666.66,"OUTRAS MULTAS E JUROS DE MORA",
201507,2015,Jul,FUNMINERAL,Direta,Executivo,333.34000000000003,"OUTRAS MULTAS E JUROS DE MORA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5532000.0,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.2031033333E8,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS - CONTRATUAIS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.2031033333E8,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS - CONTRATUAIS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,834166.67,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE CIÊNCIA E TECNOLOGIA",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,834166.67,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE CIÊNCIA E TECNOLOGIA",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,500000.0,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE COMUNICAÇÃO",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1666666.67,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE INFRAESTRUTURA TURÍSTICA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.1235741667E8,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE INFRAESTRUTURA URBANA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4117083.33,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SEGURANÇA PÚBLICA",
201507,2015,Jul,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,833.33,"OUTRAS RECEITAS",3520902000147
201507,2015,Jul,EMATER,Indireta,Executivo,166.66,"OUTRAS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1398750.0,"OUTRAS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,1914916.6600000001,"OUTRAS RECEITAS",
201507,2015,Jul,FUNDEMETRO,Direta,Executivo,3333.33,"OUTRAS RECEITAS",
201507,2015,Jul,FUNDER,Direta,Executivo,3666.67,"OUTRAS RECEITAS",
201507,2015,Jul,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,91666.67,"OUTRAS RECEITAS",3198567000102
201507,2015,Jul,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,750000.0,"OUTRAS RECEITAS",2658753000114
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,251833.33000000002,"OUTRAS RECEITAS",544963000156
201507,2015,Jul,"FUNDO VEÍCULO LEVE SOBRE TRILHOS",Direta,Executivo,3333.33,"OUTRAS RECEITAS",
201507,2015,Jul,FUNPRODUZIR,Direta,Executivo,583.33,"OUTRAS RECEITAS",
201507,2015,Jul,EMATER,Indireta,Executivo,46666.66,"OUTRAS RECEITAS AGROPECUÁRIAS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,7500.0,"OUTRAS RECEITAS AGROPECUÁRIAS",
201507,2015,Jul,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,132833.33000000002,"OUTRAS RECEITAS CORRENTES",3537650000169
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,176833.33000000002,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.555066666E7,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,2.529508333E7,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,FAPEG,Indireta,Executivo,12500.0,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,FOMENTAR,Direta,Executivo,2833.33,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,233416.67,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,5323666.66,"OUTRAS RECEITAS CORRENTES",3280530000129
201507,2015,Jul,"FUNDO DE TRANSPORTES - FT  ",Indireta,Executivo,1.259533333E7,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,462500.0,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,33333.33,"OUTRAS RECEITAS CORRENTES",743928000166
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,442416.67,"OUTRAS RECEITAS CORRENTES",18867930000102
201507,2015,Jul,"FUNDO PENITENCIARIO EST. GO - FUNPES/GO",Direta,Executivo,352166.67,"OUTRAS RECEITAS CORRENTES",10879198000189
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,1.471333333E7,"OUTRAS RECEITAS CORRENTES",4354889000166
201507,2015,Jul,FUNMINERAL,Direta,Executivo,353833.33,"OUTRAS RECEITAS CORRENTES",
201507,2015,Jul,FUNPROGE,Direta,Executivo,6666.67,"OUTRAS RECEITAS CORRENTES",2217012000106
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,8833.34,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES",
201507,2015,Jul,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",Indireta,Executivo,666.66,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1947166.6600000001,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,2381500.0,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - RECURSOS NATURAIS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2381500.0,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - RECURSOS NATURAIS",
201507,2015,Jul,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,406666.66000000003,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - RECURSOS NATURAIS",3280530000129
201507,2015,Jul,FUNMINERAL,Direta,Executivo,2178166.67,"OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - RECURSOS NATURAIS",
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,71666.67,"OUTRAS RESTITUIÇÕES",13199944000181
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,71666.67,"OUTRAS RESTITUIÇÕES",2872448000120
201507,2015,Jul,DETRAN,Indireta,Executivo,71666.67,"OUTRAS RESTITUIÇÕES",
201507,2015,Jul,FUNDER,Direta,Executivo,2416.67,"OUTRAS RESTITUIÇÕES",
201507,2015,Jul,"FUNDO DE PREVIDÊNCIA ESTADUAL",Direta,Executivo,833.33,"OUTRAS RESTITUIÇÕES",4050973000196
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,67250.0,"OUTRAS RESTITUIÇÕES",544963000156
201507,2015,Jul,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,1250000.0,"OUTRAS RESTITUIÇÕES",1246693000160
201507,2015,Jul,TRANSURB,Indireta,Executivo,1833.33,"OUTRAS RESTITUIÇÕES",2102168000133
201507,2015,Jul,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,20000.0,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",3537650000169
201507,2015,Jul,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,833.33,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",3549463000103
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,1812916.67,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,CRISA,N/A,N/A,2249583.33,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",1557131000137
201507,2015,Jul,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,2549166.66,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",3280530000129
201507,2015,Jul,"FUNDO DE TRANSPORTES - FT  ",Indireta,Executivo,1.174725E7,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,127250.0,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",743928000166
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,7176166.67,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",4354889000166
201507,2015,Jul,"JUNTA COMERCIAL DO ESTADO - JUCEG",Indireta,Executivo,2249583.33,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"PROTEGE GOIAS",Direta,Executivo,7176166.67,"OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",6084202000145
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,223583.33000000002,"OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1061666.67,"OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA",
201507,2015,Jul,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,12333.33,"OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.211208333E7,"OUTRAS TRANSFERÊNCIAS DA UNIÃO",1409655000180
201507,2015,Jul,"FUNDO ESTADUAL DE HABITAÇÃO",Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DA UNIÃO",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,111000.0,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"AGÊNCIA GOIANA DE TURISMO - GOIASTURISMO",Indireta,Executivo,142166.67,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,3.689791665E7,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,FAPEG,Indireta,Executivo,282333.33,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,8333.34,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",2658753000114
201507,2015,Jul,"SUPERINT. EXECUT.DE CIÊNCIA E TECNOLOGIA",Direta,Executivo,1766750.0,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"SUPERINT. EXECUTIVA DE INFRAESTRURA",Direta,Executivo,684583.33,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"SUPERINT.EXEC.MULHER E IGUALD.RACIAL",Direta,Executivo,17500.0,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"SUPERINT.EXECUT.ADMINISTRAÇÃO PENINT.",Direta,Executivo,8120750.0,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"SUPERINTENDÊNCIA EXECUT. DE DES.REGIONAL",Direta,Executivo,281666.67,"OUTRAS TRANSFERÊNCIAS DE  CONVÊNIOS  DA UNIÃO",
201507,2015,Jul,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,7500.0,"OUTRAS TRANSFERÊNCIAS DE  INSTITUIÇÕES  PRIVADAS",
201507,2015,Jul,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE  INSTITUIÇÕES  PRIVADAS",16628259000111
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,138666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,DETRAN,Indireta,Executivo,1016666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,5442333.24,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,97166.62,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5437333.26,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,1666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,FAPEG,Indireta,Executivo,3333.34,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,1666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",16628259000111
201507,2015,Jul,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,6666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"GABINETE SEC. DA EDUCACAO",Direta,Executivo,1666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",1409705000120
201507,2015,Jul,"SUPERINTENDÊNCIA EXEC.DIREITOS HUMANOS",Direta,Executivo,1666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"SUPERINTENDÊNCIA EXECUTIVA DE PLANEJ.",Direta,Executivo,1666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,19500.0,"RECEITA DE REMUNERAÇÃO DE DEPÓSTIOS DE POUPANÇA",
201507,2015,Jul,TRANSURB,Indireta,Executivo,19500.0,"RECEITA DE REMUNERAÇÃO DE DEPÓSTIOS DE POUPANÇA",2102168000133
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2179833.33,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,57916.67,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS",
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,3333.33,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS",
201507,2015,Jul,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,833.33,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS",3198567000102
201507,2015,Jul,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,30333.33,"RECEITA DE SERVIÇOS",3537650000169
201507,2015,Jul,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,704916.67,"RECEITA DE SERVIÇOS",3549463000103
201507,2015,Jul,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,704916.67,"RECEITA DE SERVIÇOS",3520902000147
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.632824999E7,"RECEITA DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8750.0,"RECEITA DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,8750.0,"RECEITA DE SERVIÇOS",1409655000180
201507,2015,Jul,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,833.33,"RECEITA DE SERVIÇOS",3198567000102
201507,2015,Jul,"FUNDO ESPECIAL DE COMUNICAÇÃO - FECOM  ",Direta,Executivo,833.33,"RECEITA DE SERVIÇOS",
201507,2015,Jul,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,3666.67,"RECEITA DE SERVIÇOS",
201507,2015,Jul,FUNMINERAL,Direta,Executivo,39500.0,"RECEITA DE SERVIÇOS",
201507,2015,Jul,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,2017416.66,"RECEITA DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,2083.33,"RECEITA DECORRENTE DE ALIENAÇÃO DE BENS APREENDIDOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2083.33,"RECEITA DECORRENTE DE ALIENAÇÃO DE BENS APREENDIDOS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2083.33,"RECEITA DECORRENTE DE ALIENAÇÃO DE BENS APREENDIDOS",1409655000180
201507,2015,Jul,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,93666.67,"RECEITA PATRIMONIAL",3549463000103
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,40416.67,"RECEITA PATRIMONIAL",
201507,2015,Jul,"AGÊNCIA GOIANA DE TURISMO - GOIASTURISMO",Indireta,Executivo,62166.67,"RECEITA PATRIMONIAL",
201507,2015,Jul,CRISA,N/A,N/A,20833.33,"RECEITA PATRIMONIAL",1557131000137
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,8001166.65,"RECEITA PATRIMONIAL",
201507,2015,Jul,FUNCTEC,Direta,Executivo,9416.67,"RECEITA PATRIMONIAL",
201507,2015,Jul,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,34166.67,"RECEITA PATRIMONIAL",17850814000118
201507,2015,Jul,"FUNDO DE MODERNIZACAO DO TCE-GO",Direta,Legislativo,183750.0,"RECEITA PATRIMONIAL",7173721000142
201507,2015,Jul,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,155833.33000000002,"RECEITA PATRIMONIAL",2658753000114
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,784750.0,"RECEITA PATRIMONIAL",544963000156
201507,2015,Jul,"PROTEGE GOIAS",Direta,Executivo,83.33,"RECEITA PATRIMONIAL",6084202000145
201507,2015,Jul,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,821750.0,"RECEITA TRIBUTÁRIA",3537650000169
201507,2015,Jul,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,833.33,"RECEITA TRIBUTÁRIA",3549463000103
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,1812916.67,"RECEITA TRIBUTÁRIA",
201507,2015,Jul,DETRAN,Indireta,Executivo,5.782441667E7,"RECEITA TRIBUTÁRIA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.51914858333E9,"RECEITA TRIBUTÁRIA",
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,941750.0,"RECEITA TRIBUTÁRIA",
