ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201412,2014,Dez,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,,"OUTRAS RESTITUICOES",15540894000180,0.0
201412,2014,Dez,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,2000.0,"OUTRAS RESTITUICOES",985566000110,0.0
201412,2014,Dez,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,1500.0,"OUTRAS RESTITUICOES",743928000166,0.0
201412,2014,Dez,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,,"OUTRAS RESTITUICOES",7749679000165,0.0
201412,2014,Dez,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,,"OUTRAS RESTITUICOES",10879198000189,0.0
201412,2014,Dez,"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG",Indireta,Executivo,83.37,"OUTRAS RESTITUICOES",2088698000174,
201412,2014,Dez,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,83.37,"OUTRAS RESTITUICOES",2088698000174,
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,1750.0,"OUTRAS RESTITUICOES",1112580000171,0.0
201412,2014,Dez,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,166.63,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",3540410000113,0.0
201412,2014,Dez,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,12666.630000000001,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",3549463000103,
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,213500.0,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.456424989E7,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",,0.0
201412,2014,Dez,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,,"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS",3549463000103,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,884333.26,"OUTRAS TAXAS PELO EXERCICIO DO PODER DE POLICIA",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,41000.0,"OUTRAS TAXAS PELO EXERCICIO DO PODER DE POLICIA",1409655000180,0.0
201412,2014,Dez,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,178416.63,"OUTRAS TAXAS PELO EXERCICIO DO PODER DE POLICIA",544963000156,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,7575166.63,"OUTRAS TRANSFERENCIAS DA UNIAO",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,7086666.63,"OUTRAS TRANSFERENCIAS DA UNIAO",,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,92500.11,"OUTRAS TRANSFERENCIAS DE CONVENIO DE INSTITUICOES PRIVADAS",,
201412,2014,Dez,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DE INSTITUICOES PRIVADAS",7766390000154,
201412,2014,Dez,"GAB. SEC. ARTIC. INST. E POLITICA",Direta,Executivo,833.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DE INSTITUICOES PRIVADAS",5469845000144,
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,91583.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DE INSTITUICOES PRIVADAS",1112580000171,
201412,2014,Dez,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",Indireta,Executivo,4833.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",,
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,27083.59,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,23916.63,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",,
201412,2014,Dez,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,1000.0,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",15540894000180,
201412,2014,Dez,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,166.63,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",1320536000157,
201412,2014,Dez,"FUNDO ESPEC. ENFRENTAMENTO AS DROGAS",Direta,Executivo,166.63,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",17465354000104,
201412,2014,Dez,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,1000.0,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",2658753000114,
201412,2014,Dez,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",16628259000111,
201412,2014,Dez,"GAB. DO SEC.DE INDUSTRIA E COMERCIO",Direta,Executivo,583.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",1409713000176,
201412,2014,Dez,"GAB. SEC. DE GESTÃO E PLANEJAMENTO",Direta,Executivo,1083.3700000000001,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",2476034000182,
201412,2014,Dez,"GAB. SEC. SEGURANÇA PÚBLICA E JUSTIÇA",Direta,Executivo,750.0,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",1409606000148,
201412,2014,Dez,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",3549463000103,
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,7833.37,"OUTRAS TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS",1112580000171,
201412,2014,Dez,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,333.48,"OUTRAS TRANSFERENCIAS DE CONVENIOS",,
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,2349166.96,"OUTRAS TRANSFERENCIAS DE CONVENIOS",,0.0
201412,2014,Dez,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,16000.0,"OUTRAS TRANSFERENCIAS DE CONVENIOS",3280530000129,
201412,2014,Dez,"FUNDO DE MODERNIZACAO DO TCE-GO",Direta,Legislativo,166.74,"OUTRAS TRANSFERENCIAS DE CONVENIOS",7173721000142,
201412,2014,Dez,FUNEBOM,Indireta,Executivo,666.74,"OUTRAS TRANSFERENCIAS DE CONVENIOS",14786724000117,
201412,2014,Dez,"GAB.SECR. DE CIDADANIA E TRABALHO",Direta,Executivo,3333.26,"OUTRAS TRANSFERENCIAS DE CONVENIOS",37261450000148,
201412,2014,Dez,"GABINETE DO SEC. DE CIENCIA E TECNOL.",Direta,Executivo,1666.74,"OUTRAS TRANSFERENCIAS DE CONVENIOS",2017474000171,
201412,2014,Dez,"GABINETE DO SECRETÁRIO DA CASA CIVIL",Direta,Executivo,20000.0,"OUTRAS TRANSFERENCIAS DE CONVENIOS",25108457000145,
201412,2014,Dez,"SEC.DO MEIO AMB. E DOS REC. HIDRICOS",Direta,Executivo,,"OUTRAS TRANSFERENCIAS DE CONVENIOS",638357000108,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,34166.74,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUICOES PRIVADAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,32500.0,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUICOES PRIVADAS",,0.0
201412,2014,Dez,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUICOES PRIVADAS",1038829000146,0.0
201412,2014,Dez,"GAB. DO SECRETARIO DE GOVERNO",Direta,Executivo,833.37,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUICOES PRIVADAS",5469845000144,
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,11666.630000000001,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUICOES PRIVADAS",1112580000171,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUIÇÕES INTERNACIONAIS",,
201412,2014,Dez,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM INSTITUIÇÕES INTERNACIONAIS",16628259000111,
201412,2014,Dez,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,1416.63,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",3520933000106,
201412,2014,Dez,FUNDESP-PJ,Direta,Judiciário,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",2050330000117,
201412,2014,Dez,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,8166.74,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",3280530000129,
201412,2014,Dez,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,833.37,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",7004223000176,
201412,2014,Dez,"GAB.DO SEC.DO MEIO AMB E DOS REC. HID.",Direta,Executivo,83.37,"OUTRAS TRANSFERENCIAS DE CONVENIOS COM OUTRAS ENTIDADES",638357000108,
201412,2014,Dez,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,,"MULTAS E JUROS DE MORA NÃO TRIBUTARIOS AUTO DE INFRAÇÃO",985566000110,0.0
201412,2014,Dez,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.37,"MULTAS E JUROS DE MORA SOBRE CONTRIBUIÇÕES PREVIDENCIÁRIAS",18867930000102,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,250.11,"MULTAS E JUROS DE MORA SOBRE CRÉDITOS PREVIDENCIÁRIOS",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,250.11,"MULTAS E JUROS DE MORA SOBRE CRÉDITOS PREVIDENCIÁRIOS",,
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.63,"MULTAS E JUROS PREVISTOS EM CONTRATOS",3521741000106,
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1250.0,"MULTAS E JUROS PREVISTOS EM CONTRATOS",1409655000180,0.0
201412,2014,Dez,"FUNDO DE TRANSPORTE",Indireta,Executivo,166.63,"MULTAS E JUROS PREVISTOS EM CONTRATOS",13650495000146,0.0
201412,2014,Dez,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,83.37,"MULTAS E JUROS PREVISTOS EM CONTRATOS",544963000156,
201412,2014,Dez,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,83.37,"MULTAS E JUROS PREVISTOS EM CONTRATOS",544963000156,0.0
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,4771916.63,"MULTAS POR AUTO DE INFRACAO",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,556916.74,"MULTAS POR AUTO DE INFRACAO",,0.0
201412,2014,Dez,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,71666.74,"MULTAS POR INFRAÇÃO AS NORMAS AGROPECUARIAS",985566000110,0.0
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,83.37,"MULTAS PREVISTAS EM CONTRATOS",3521741000106,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,1333.48,"MULTAS PREVISTAS EM CONTRATOS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,8292000.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1099833.37,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",,0.0
201412,2014,Dez,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,800000.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",3280530000129,0.0
201412,2014,Dez,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,185250.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",2658753000114,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8291916.63,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",,0.0
201412,2014,Dez,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,800000.0,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",3280530000129,0.0
201412,2014,Dez,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,370333.26,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",2658753000114,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,251083.37,"MULTAS PROVENIENTES DA ENEXECUCAO TOTAL OU PARCIAL DOS CONTRATOS FIRMADOS",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,2916.63,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2916.63,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",,0.0
201412,2014,Dez,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,4166833.37,"OPERACOES DE CREDITO",5470294000139,
201412,2014,Dez,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,833500.0,"OPERACOES DE CREDITO",3549463000103,
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.9507241663E8,"OPERACOES DE CREDITO",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.9507241663E8,"OPERACOES DE CREDITO",1409655000180,0.0
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,6586583.48,"OPERACOES DE CREDITO",,
201412,2014,Dez,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,1500000.0,"OPERACOES DE CREDITO",743928000166,
201412,2014,Dez,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,1585083.37,"OPERACOES DE CREDITO",3549463000103,
201412,2014,Dez,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,166.63,"OPERACOES DE CREDITO EXTERNAS",3549463000103,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1504583.26,"OPERACOES DE CREDITO EXTERNAS",,
201412,2014,Dez,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,1750.0,"OPERACOES DE CREDITO EXTERNAS",3549463000103,
201412,2014,Dez,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,4166833.37,"OPERACOES DE CREDITO INTERNAS",5470294000139,
201412,2014,Dez,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,833333.37,"OPERACOES DE CREDITO INTERNAS",3520902000147,
201412,2014,Dez,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",Indireta,Executivo,333.37,"OPERACOES DE CREDITO INTERNAS",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,750000.0,"OPERACOES DE CREDITO INTERNAS",,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.0090441685E8,"OPERACOES DE CREDITO INTERNAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,6584666.85,"OPERACOES DE CREDITO INTERNAS",,
201412,2014,Dez,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,1500000.0,"OPERAÇÕES DE CREDITO INTERNAS - CONTRATUAIS",743928000166,
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,9750666.63,"OPERAÇÕES DE CRÉDITO INTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,8083.37,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,150000.0,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",,0.0
201412,2014,Dez,"FUNDO EST. DA CRIANCA E DO ADOLESCENTE",Direta,Executivo,8750.0,"OUTRAS CONTRIBUICOES SOCIAIS",37879913000130,
201412,2014,Dez,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,10500.0,"OUTRAS CONTRIBUICOES SOCIAIS",1038829000146,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,166666.63,"OUTRAS CONTRIBUIÇÕES PREVIDENCIARIAS",,0.0
201412,2014,Dez,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,166666.63,"OUTRAS CONTRIBUIÇÕES PREVIDENCIARIAS",18867930000102,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,1842333.37,"OUTRAS INDENIZACOES",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1842333.37,"OUTRAS INDENIZACOES",,0.0
201412,2014,Dez,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,83.37,"OUTRAS INDENIZACOES",11991625000189,0.0
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,83.37,"OUTRAS MULTAS",3521741000106,
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,250.0,"OUTRAS MULTAS",,
201412,2014,Dez,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,38333.37,"OUTRAS MULTAS",1320536000157,0.0
201412,2014,Dez,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,,"OUTRAS MULTAS",10879198000189,0.0
201412,2014,Dez,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,122500.0,"OUTRAS MULTAS",1246693000160,0.0
201412,2014,Dez,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,4333.37,"OUTRAS MULTAS E JUROS DE MORA",6064227000187,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,24166.74,"OUTRAS MULTAS E JUROS DE MORA",,0.0
201412,2014,Dez,FUNPRODUZIR,Direta,Executivo,5500.0,"OUTRAS MULTAS E JUROS DE MORA",4352350000178,0.0
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"OUTRAS MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTRAS RECEITAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,,"OUTRAS MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS RECEITAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,82166.63,"OUTRAS OPERACOES DE CREDITO EXTERNAS RELATIVAS A PROGRAMA DE GOVERNO",1409655000180,
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,6584666.85,"OUTRAS OPERACOES DE CREDITO INTERNAS",,
201412,2014,Dez,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,1583333.37,"OUTRAS OPERACOES DE CREDITO INTERNAS",3549463000103,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,750000.0,"OUTRAS OPERAÇÕES DE CREDITO INTERNAS - CONTRATUAIS",,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,750000.0,"OUTRAS OPERAÇÕES DE CREDITO INTERNAS P/PROG. DE CIENCIA E TECNOLOGIA",,
201412,2014,Dez,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,7500000.0,"OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SEGURANÇA PÚBLICA",,
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.74,"OUTRAS RECEITAS",3521741000106,
201412,2014,Dez,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,666.63,"OUTRAS RECEITAS",2872448000120,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,5.826675033E7,"OUTRAS RECEITAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,4704500.0,"OUTRAS RECEITAS",1409655000180,0.0
201412,2014,Dez,FUNDESP-PJ,Direta,Judiciário,2675000.0,"OUTRAS RECEITAS",2050330000117,0.0
201412,2014,Dez,"FUNDO DE DESENV. METROP. DE GOIÂNIA",Direta,Executivo,250.0,"OUTRAS RECEITAS",7272851000132,
201412,2014,Dez,FUNPRODUZIR,Direta,Executivo,500.0,"OUTRAS RECEITAS",4352350000178,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,18833.37,"OUTRAS RECEITAS AGROPECUARIAS",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,18833.37,"OUTRAS RECEITAS AGROPECUÁRIAS",,0.0
201412,2014,Dez,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,666.63,"OUTRAS RECEITAS CORRENTES",3521741000106,
201412,2014,Dez,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,1416666.63,"OUTRAS RECEITAS CORRENTES",5470294000139,
201412,2014,Dez,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.036950022E7,"OUTRAS RECEITAS CORRENTES",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,3105166.63,"OUTRAS RECEITAS CORRENTES",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,347250.0,"OUTRAS RECEITAS CORRENTES",,0.0
201412,2014,Dez,FUNDESP-PJ,Direta,Judiciário,2700166.63,"OUTRAS RECEITAS CORRENTES",2050330000117,0.0
201412,2014,Dez,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,1.034916663E7,"OUTRAS RECEITAS CORRENTES",13301077000143,0.0
201412,2014,Dez,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,666750.0,"OUTRAS RECEITAS CORRENTES",15540894000180,0.0
201412,2014,Dez,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,91666.63,"OUTRAS RECEITAS CORRENTES",17850814000118,0.0
201412,2014,Dez,"FUNDO DE REAP. E APERF. DA PM",Direta,Executivo,333.37,"OUTRAS RECEITAS CORRENTES",,
201412,2014,Dez,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",Direta,Executivo,9250.0,"OUTRAS RECEITAS CORRENTES",7880481000116,0.0
201412,2014,Dez,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,159333.26,"OUTRAS RECEITAS CORRENTES",985566000110,0.0
201412,2014,Dez,"FUNDO ESP. IMPLANT. PROG. - FVLT",Direta,Executivo,166.63,"OUTRAS RECEITAS CORRENTES",18390798000190,
201412,2014,Dez,"FUNDO ESPEC. APOIO A CRIANÇA E AO JOVEM",Direta,Executivo,1833333.37,"OUTRAS RECEITAS CORRENTES",17556265000173,
201412,2014,Dez,"FUNDO ESPEC. ENFRENTAMENTO AS DROGAS",Direta,Executivo,273333.37,"OUTRAS RECEITAS CORRENTES",17465354000104,0.0
201412,2014,Dez,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,872666.74,"OUTRAS RECEITAS CORRENTES",2658753000114,0.0
201412,2014,Dez,"FUNDO EST. HABITAÇÃO DE INT. SOCIAL",Direta,Executivo,333.37,"OUTRAS RECEITAS CORRENTES",,
201412,2014,Dez,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,408333.37,"OUTRAS RECEITAS CORRENTES",1038829000146,
201412,2014,Dez,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,1.034916663E7,"OUTRAS RECEITAS CORRENTES",4916251000171,
201412,2014,Dez,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,916.63,"OUTRAS RECEITAS CORRENTES",18798607000124,
201412,2014,Dez,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,500.0,"OUTRAS RECEITAS CORRENTES",11991625000189,0.0
201412,2014,Dez,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,2125000.0,"OUTRAS RECEITAS CORRENTES",3549463000103,
201412,2014,Dez,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,3833.37,"OUTRAS RECEITAS CORRENTES",1112580000171,0.0
201412,2014,Dez,EMATER,Indireta,Executivo,83.37,"OUTRAS RECEITAS DE CAPITAL",13232306000115,
201412,2014,Dez,"ESTADO DE GOIAS",N/A,N/A,3820500.11,"OUTRAS RECEITAS DE CAPITAL",,0.0
201412,2014,Dez,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,3916.63,"OUTRAS RECEITAS DE CAPITAL",1409655000180,
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,3232916.74,"OUTRAS RECEITAS DE CAPITAL",,0.0
201412,2014,Dez,"FUNDAÇÃO AMPARO PESQ. E.GOIAS - FAPEG",Indireta,Executivo,10250.0,"OUTRAS RECEITAS DE CAPITAL",8156102000102,
201412,2014,Dez,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,211166.52000000002,"OUTRAS RECEITAS DE CONCESSOES E PERMISSOES",,0.0
201412,2014,Dez,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,202333.26,"OUTRAS RECEITAS DE CONCESSOES E PERMISSOES",,0.0
